"","it","alpha","N","E","D","C","L","w","SWI"
"395",194,1.15,486,6675,0.0566373934071529,0.0824352409315879,2.18500700012728,0.451674390962292,-0.0249106550768868
"396",195,1.15,488,6813,0.0573349715555256,0.0819308755281928,2.17065001514794,0.449981642329943,-0.0261135466364611
"397",196,1.15,490,6723,0.0561161888068111,0.0843365121450565,2.19205375401694,0.455553773482934,-0.0275165624352633
"398",197,1.15,492,6752,0.0559005182719852,0.0816583114506246,2.18964118358088,0.45204417620144,-0.0250012695712357
"399",198,1.15,494,6720,0.0551855532105345,0.0807945523784935,2.19643429059464,0.451450525969027,-0.0235441816391743
"400",199,1.15,496,7022,0.0572010426849137,0.0840840989574305,2.17376995764093,0.455763151470549,-0.0320910518788423
"401",200,1.15,498,7025,0.0567663006149346,0.0806150351896956,2.17122009163414,0.450666769790961,-0.0275080213958416
"402",201,1.15,500,7062,0.0566092184368737,0.0838071766854225,2.17570340681363,0.455599567790353,-0.0320067321384952
"403",1,1.2,100,287,0.057979797979798,0.0768314472900536,2.84040404040404,0.183261200054802,0.0295987320249342
"404",2,1.2,102,274,0.0531935546495826,0.096301465457083,2.94673267326733,0.214371545808186,0.0685217465129187
"405",3,1.2,104,301,0.0561986557132188,0.0956569543705333,2.85436893203884,0.218890694142523,0.0602023183158056
"406",4,1.2,106,290,0.0521114106019766,0.0936890045543266,2.96154537286613,0.223745971574486,0.064773690639072
"407",5,1.2,108,334,0.0578054690204223,0.0815138282387191,2.79121847998589,0.208521754603585,0.0350987739364771
"408",6,1.2,110,349,0.0582151793160968,0.0971223021582734,2.78348623853211,0.238974996902949,0.056089636981406
"409",7,1.2,112,334,0.0537323037323037,0.0945347119645495,2.86748566748567,0.234959118748487,0.0602812499963997
"410",8,1.2,114,329,0.0510790249961186,0.0650449497620307,2.88759509392951,0.184027775797778,0.0214517029414678
"411",9,1.2,116,408,0.0611694152923538,0.102754237288136,2.6904047976012,0.259346202709928,0.0567393655232813
"412",10,1.2,118,413,0.0598290598290598,0.0860068259385666,2.69245255685934,0.235704170487072,0.0359997135250285
"413",11,1.2,120,366,0.0512605042016807,0.0722416812609457,2.88739495798319,0.219601882051887,0.0304740626153389
"414",12,1.2,122,457,0.0619157295759382,0.0701859628074385,2.62904755453191,0.221667257334528,0.0114669073694056
"415",13,1.2,124,451,0.0591397849462366,0.0828779599271403,2.66876475216365,0.239465099442912,0.0318935970716053
"416",14,1.2,126,463,0.0587936507936508,0.0886483323581042,2.66603174603175,0.250252118829816,0.0396405438179221
"417",15,1.2,128,430,0.0529035433070866,0.0761578044596913,2.76906988188976,0.230006837713564,0.0320636418830753
"418",16,1.2,130,438,0.0522361359570662,0.0910290237467019,2.79408914728682,0.259143018982096,0.0526450553911045
"419",17,1.2,132,489,0.056557945870923,0.0841199333703498,2.68054591718714,0.25220207998866,0.0361316933887853
"420",18,1.2,134,484,0.0543148917068791,0.0952120383036936,2.7379643137695,0.274989825870536,0.0534266265627357
"421",19,1.2,136,510,0.0555555555555556,0.0874081580947555,2.69074074074074,0.264480956055449,0.0411029767542349
"422",20,1.2,138,535,0.0565957896963927,0.0967515774713718,2.63674980938896,0.272045325575891,0.0511892400611965
"423",21,1.2,140,523,0.0537512846865365,0.0801322818621216,2.69270298047276,0.254135148670222,0.0340968080666024
"424",22,1.2,142,568,0.0567375886524823,0.0778226663831597,2.63000699230846,0.257381958884884,0.0265370533974681
"425",23,1.2,144,581,0.0564296814296814,0.093827671913836,2.63908313908314,0.283904037867533,0.0462355941657117
"426",24,1.2,146,570,0.0538497874350496,0.087586360597281,2.6687765706188,0.273096379840823,0.0422896843500362
"427",25,1.2,148,628,0.0577312005883434,0.0834578043315907,2.61031439602868,0.279911844147064,0.0310537524963049
"428",26,1.2,150,615,0.0550335570469799,0.105017502917153,2.674451901566,0.314901067125304,0.0601156648077322
"429",27,1.2,152,651,0.0567270826071802,0.0898815931108719,2.59890205646567,0.287672956225998,0.0396646179062217
"430",28,1.2,154,643,0.054579407520584,0.084952803997779,2.62838468720822,0.281700589697406,0.0366411724220486
"431",29,1.2,156,685,0.0566583953680728,0.0890609874152953,2.57799834574028,0.288778076682562,0.0382654060824378
"432",30,1.2,158,694,0.0559542046279126,0.0791933103787506,2.58566475852616,0.279033729747195,0.0274531296883749
"433",31,1.2,160,743,0.0584119496855346,0.0785251899802983,2.55550314465409,0.287902917287614,0.0230987799433505
"434",32,1.2,162,727,0.0557472586458094,0.0927280872032253,2.58431101909363,0.302858593860471,0.0427050831844658
"435",33,1.2,164,779,0.0582822085889571,0.0889541872579137,2.54167290139159,0.303910167508016,0.0345192026796295
"436",34,1.2,166,711,0.0519167579408543,0.0898985016916385,2.67133990507484,0.310085164885864,0.0440064746325327
"437",35,1.2,168,794,0.0566010835471913,0.08553814538916,2.57142857142857,0.307389848467786,0.0322791273194047
"438",36,1.2,170,834,0.0580577793247477,0.0811304665610915,2.52857640097459,0.300899026553734,0.0254702505401449
"439",37,1.2,172,869,0.0590915272677819,0.0914944086750254,2.50244798041616,0.314689459558168,0.0351414113531952
"440",38,1.2,174,801,0.0532190552122783,0.0692906929069291,2.5941133479503,0.285640830881428,0.0182304180741901
"441",39,1.2,176,786,0.051038961038961,0.0741630173753355,2.62857142857143,0.291870825895395,0.0263351960499609
"442",40,1.2,178,897,0.0569415349457246,0.074812152891212,2.50929981590808,0.295913855466662,0.0194563880872526
"443",41,1.2,180,877,0.0544382371198014,0.084990749306198,2.5576660459342,0.312427015248155,0.0332285927972958
"444",42,1.2,182,928,0.056341448606642,0.0828885400313972,2.5204298463967,0.312918050044144,0.0282765632471232
"445",43,1.2,184,927,0.0550605844618674,0.0765646510642804,2.535994297933,0.306307663989886,0.0230164824936465
"446",44,1.2,186,939,0.0545771578029643,0.0833508735003157,2.5400755594304,0.316409544645512,0.0305576732591557
"447",45,1.2,188,948,0.0539310501763568,0.0759257338450368,2.54727500284446,0.309303476172386,0.0233593615314309
"448",46,1.2,190,982,0.0546922862712336,0.0856636471051595,2.53143971038708,0.323931041360702,0.0322883806768357
"449",47,1.2,192,998,0.0544284467713787,0.0894721987016653,2.53299520069808,0.330745408091312,0.0362609195101726
"450",48,1.2,194,1017,0.0543240211527162,0.0863548297813451,2.52545270017627,0.32732679954472,0.0330070637921678
"451",49,1.2,196,1072,0.0560962846677132,0.0905728539480475,2.50230245944532,0.338174671198107,0.0345317691059233
"452",50,1.2,198,1099,0.0563503050812695,0.0785581508122525,2.47915705276111,0.321225765311815,0.0222761909412375
"453",51,1.2,200,1130,0.05678391959799,0.0837090004663454,2.47577889447236,0.331601015733301,0.0265276112888777
"454",52,1.2,202,1124,0.055366730702921,0.0901542111506524,2.50135461307325,0.342534886169964,0.0342142841883589
"455",53,1.2,204,1137,0.0549116198203419,0.0791075050709939,2.50381531923114,0.330714752277348,0.0237904321580206
"456",54,1.2,206,1219,0.0577314705185887,0.0846972176759411,2.46005209566659,0.341487601087715,0.0255300253748695
"457",55,1.2,208,1251,0.0581103678929766,0.0868185938106953,2.44267930137495,0.343280725423191,0.0269528314508442
"458",56,1.2,210,1203,0.0548188653451811,0.08619939050936,2.49646844383686,0.344946846657696,0.0300023425706284
"459",57,1.2,212,1273,0.056916748636323,0.0795077163508498,2.44733076991863,0.335729550060376,0.0212045949263728
"460",58,1.2,214,1266,0.0555482427273924,0.081879018501509,2.48111096485455,0.344544662595222,0.0245592864390119
"461",59,1.2,216,1290,0.0555555555555556,0.0882799645614479,2.46649440137812,0.35029692633862,0.0303904976441241
"462",60,1.2,218,1292,0.0546230922081766,0.0800441443780836,2.47829028030271,0.342064767211128,0.0236731202505216
"463",61,1.2,220,1299,0.0539227895392279,0.0869764397905759,2.49460356994604,0.354022613745936,0.0305236700490084
"464",62,1.2,222,1349,0.0549916432269374,0.0929163389994556,2.47719212425095,0.363839557911455,0.0342225771133736
"465",63,1.2,224,1354,0.0542120435618193,0.0747725894481504,2.46632767456759,0.337935772358549,0.0188729963803738
"466",64,1.2,226,1351,0.0531366764995084,0.0878319950586782,2.49219272369715,0.357803581603501,0.0315753397641862
"467",65,1.2,228,1452,0.0561094365870624,0.083781911208229,2.44597727799675,0.35685661079418,0.0241114150187713
"468",66,1.2,230,1448,0.0549838617808999,0.0878620763505916,2.45900892348586,0.362339559314774,0.0287388009699371
"469",67,1.2,232,1522,0.0567995223167637,0.0936890045543266,2.42629496939842,0.370401057855741,0.0312734777828176
"470",68,1.2,234,1518,0.0556839440959613,0.0814127506734511,2.43538388173581,0.355984936380949,0.0220317904412402
"471",69,1.2,236,1508,0.0543815362423368,0.0750345250882308,2.44810674359899,0.348322565482927,0.0178926100520665
"472",70,1.2,238,1564,0.055455093429777,0.082559538128458,2.43112434847357,0.359525926312702,0.0228513634480738
"473",71,1.2,240,1583,0.0551952580195258,0.0847433527655339,2.43898186889819,0.365403583474455,0.024611797613194
"474",72,1.2,242,1532,0.0525359212647029,0.0848883450596513,2.46774801961524,0.363034217985602,0.0278134771984699
"475",73,1.2,244,1669,0.0562976455508332,0.0839041843012348,2.40696889968293,0.364494435307266,0.0223875980157689
"476",74,1.2,246,1683,0.055848680935789,0.082539547542099,2.41884851501576,0.366577317466365,0.0214242110579565
"477",75,1.2,248,1719,0.05612511427452,0.0828072781284813,2.41044142614601,0.367795411862238,0.0211368623056509
"478",76,1.2,250,1777,0.0570923694779116,0.0889722372592994,2.39804016064257,0.377628405224172,0.0244956599421307
"479",77,1.2,252,1793,0.0566938594827041,0.0778875086798858,2.38629608549927,0.361731018742851,0.0164768379128827
"480",78,1.2,254,1816,0.0565186268712458,0.0947682423129876,2.40711462450593,0.388436429678603,0.0288007068560312
"481",79,1.2,256,1836,0.05625,0.0863557218538139,2.40027573529412,0.37763476913332,0.0227142633585507
"482",80,1.2,258,1833,0.0552891141073206,0.0849812934259754,2.40837933218713,0.376077319431354,0.0225743148847484
"483",81,1.2,260,1899,0.0564003564003564,0.0826809651474531,2.38892188892189,0.374728087701304,0.0194227410046751
"484",82,1.2,262,1833,0.0536105992805124,0.0798421724498085,2.42815360767453,0.372134453784017,0.0200853987359142
"485",83,1.2,264,2002,0.0576679340937896,0.0927096774193548,2.37242193801129,0.390559569329716,0.0244883454932326
"486",84,1.2,266,1973,0.0559795715704355,0.0827579338733236,2.38748758689176,0.378300832372012,0.0192375867824745
"487",85,1.2,268,2019,0.0564313265134999,0.08276740237691,2.37271507630387,0.377794647454962,0.0186490451707675
"488",86,1.2,270,1898,0.052264904309514,0.0822937104357161,2.438221120749,0.37912281338047,0.0225377355210341
"489",87,1.2,272,2010,0.0545365747775125,0.0952020035589534,2.41043520729325,0.398242945837306,0.0286116911983843
"490",88,1.2,274,2128,0.0568968744151226,0.0872051035146846,2.37207561295153,0.390165227092815,0.020129464013705
"491",89,1.2,276,2239,0.0589986824769433,0.0866060242932622,2.33409749670619,0.388705243983923,0.017403121091051
"492",90,1.2,278,2075,0.05389190452692,0.0812701657988052,2.40002077760175,0.381931576369772,0.0191137875909735
"493",91,1.2,280,2233,0.057168458781362,0.0886068980704121,2.3594982078853,0.394449581008944,0.0199286585397238
"494",92,1.2,282,2184,0.055122283637465,0.0841478225666532,2.38598218116655,0.390170168606712,0.0190407684960446
"495",93,1.2,284,2188,0.0544468222764147,0.0799869505901892,2.38580600209028,0.384153854307227,0.0169560793473722
"496",94,1.2,286,2238,0.0549135075450865,0.0849687778768956,2.38014967488652,0.39189710225848,0.019374406107425
"497",95,1.2,288,2332,0.0564266356949284,0.0872991347342398,2.35811072396438,0.396242757415247,0.0188451639340489
"498",96,1.2,290,2403,0.0573439923636797,0.0865964042157471,2.34010261305334,0.395603921735144,0.0172328415284277
"499",97,1.2,292,2383,0.0560890646330556,0.0881678806091784,2.36357859059455,0.400708282700284,0.0190126594118131
"500",98,1.2,294,2341,0.0543521162731304,0.0866670203735144,2.38030229156509,0.398062724127847,0.0199320061574469
"501",99,1.2,296,2407,0.0551305542830966,0.0841050745666053,2.36541456710948,0.39585820504993,0.0172849463993485
"502",100,1.2,298,2475,0.0559284116331096,0.0862755444689629,2.35574989266264,0.400448267259844,0.0173075776622527
"503",101,1.2,300,2563,0.0571460423634337,0.0847237463886587,2.3329988851728,0.398621913307342,0.0149789678631303
"504",102,1.2,302,2619,0.0576224945545753,0.0917130192942812,2.32784757211062,0.40833094775699,0.017752659539326
"505",103,1.2,304,2516,0.0546291471252388,0.0799762187871581,2.36427392739274,0.395109440071162,0.014408666260804
"506",104,1.2,306,2628,0.0563162970106075,0.0844744327578223,2.3370191792564,0.400766082562461,0.014907756552978
"507",105,1.2,308,2796,0.059139557510893,0.0919223278505178,2.30498329032531,0.412228147828176,0.0149881996963569
"508",106,1.2,310,2586,0.0539931099279674,0.0848177806831182,2.37388036329471,0.405166764438077,0.0168127113982023
"509",107,1.2,312,2726,0.0561876494352379,0.0849509020324275,2.33013851100668,0.403246383237465,0.0145076093485424
"510",108,1.2,314,2702,0.0549846360472925,0.0843245313530651,2.35229238314239,0.40555321147339,0.0149836051863566
"511",109,1.2,316,2752,0.0552943540285312,0.0856074842715908,2.34155113522202,0.406593683638982,0.0151207781981603
"512",110,1.2,318,2856,0.0566632938515565,0.0869835957111444,2.32690514453505,0.410847834065641,0.0137967551212657
"513",111,1.2,320,2954,0.0578761755485893,0.0868595670618949,2.30436912225705,0.410252462280845,0.0122694623851415
"514",112,1.2,322,2908,0.0562682610630599,0.0859676031573828,2.31901472494727,0.40865557374877,0.0134171422084943
"515",113,1.2,324,2884,0.0551160035164163,0.0849938452069549,2.33495776478233,0.408983968307154,0.0138523226793494
"516",114,1.2,326,3001,0.0566493629070316,0.0832384138962056,2.31158093440302,0.407774823120901,0.0111963875022382
"517",115,1.2,328,2988,0.0557171626762139,0.0847713546160483,2.32680689192213,0.411592474065381,0.012380629933535
"518",116,1.2,330,3050,0.0561849498019711,0.0841859257335757,2.31395413097541,0.410418776254746,0.011476770798078
"519",117,1.2,332,2985,0.0543260655916718,0.0828710894164633,2.34164452371419,0.41086619562518,0.0124713857507863
"520",118,1.2,334,3113,0.0559781338224452,0.0837190096863548,2.31436226645807,0.411903767050703,0.0108621792397143
"521",119,1.2,336,3154,0.0560412224591329,0.0776555927263092,2.30152807391613,0.403037729235617,0.00844499315720935
"522",120,1.2,338,3143,0.0551858550032483,0.0888446147871748,2.32470633680403,0.420056378166262,0.0129492251447364
"523",121,1.2,340,3208,0.0556654520215166,0.0843342206063754,2.31965989935797,0.416850372797036,0.0102891875302923
"524",122,1.2,342,3262,0.0559414175712987,0.084210692968985,2.31016446296582,0.416328797371459,0.0097586192921374
"525",123,1.2,344,3457,0.0585971930300359,0.0840454023721464,2.26920469184351,0.415460669909257,0.00685193562179163
"526",124,1.2,346,3231,0.0541342045740136,0.0864618512082363,2.33832621261624,0.422312349023261,0.0116596212885215
"527",125,1.2,348,3395,0.0562290900659181,0.0871600534997771,2.30244459902614,0.422241317798,0.00932100493616477
"528",126,1.2,350,3449,0.0564715513712648,0.087811776806377,2.29365534179288,0.422560586060451,0.00900733808248812
"529",127,1.2,352,3386,0.0548109298109298,0.0819882528801582,2.30992618492618,0.415685275443264,0.00884831720938666
"530",128,1.2,354,3373,0.0539844112610234,0.0863110332426576,2.32504281301516,0.422736849250165,0.0106655003244872
"531",129,1.2,356,3584,0.0567178351004906,0.09126311076134,2.28729229308435,0.429074492654603,0.00833611102098073
"532",130,1.2,358,3531,0.0552556218017933,0.0818493150684931,2.30283398275511,0.418915555420543,0.00729050894727035
"533",131,1.2,360,3560,0.0550913030021665,0.0860573155714765,2.30236768802228,0.423946153573217,0.00829765232224859
"534",132,1.2,362,3674,0.0562280956826495,0.0894762462339986,2.28876203302674,0.429280929679628,0.00725600836456163
"535",133,1.2,364,3725,0.0563830109284655,0.0868967643318647,2.28332273786819,0.426638741652114,0.00619757667145008
"536",134,1.2,366,3689,0.055228684781795,0.0823186554353467,2.29391421513586,0.421495125625509,0.00622871371694451
"537",135,1.2,368,3805,0.0563469968013269,0.0879238741379095,2.27995794337164,0.428961897421043,0.00565654696998158
"538",136,1.2,370,3853,0.0564418076613199,0.0829879588983986,2.27034351424595,0.422273106336786,0.00456624592305375
"539",137,1.2,372,3830,0.0555024200794134,0.0874290226751401,2.29319189635684,0.431373800971417,0.00554397049512925
"540",138,1.2,374,3919,0.056185574400367,0.0866008530794234,2.27907843615145,0.4300767210108,0.00433347977922834
"541",139,1.2,376,3885,0.0551063829787234,0.084359297250376,2.29259574468085,0.428607729327161,0.00481132375536285
"542",140,1.2,378,4005,0.0562081596564355,0.0820962323153649,2.26826940620044,0.42434237844907,0.00323070434221625
"543",141,1.2,380,4042,0.0561310929037634,0.0843858622707093,2.27080960977642,0.428394257432373,0.00309497937643393
"544",142,1.2,382,4037,0.0554753954185046,0.0858186456400742,2.27924585343062,0.431054242791457,0.00355743066447179
"545",143,1.2,384,4081,0.0554966275021758,0.0874092310472168,2.28017569625762,0.434223085949598,0.00316338497154871
"546",144,1.2,386,4069,0.0547607832581926,0.0831668159581065,2.2842608169033,0.429099036681919,0.00334747581267077
"547",145,1.2,388,4129,0.0549961373504888,0.0822568603940909,2.28090785582994,0.429113772110171,0.00256519665477487
"548",146,1.2,390,4240,0.0558961175927757,0.0881381301117229,2.27445784720849,0.438052087406505,0.00116554197130908
"549",147,1.2,392,4365,0.0569575656349496,0.0887244716971571,2.25315778485307,0.437397775202652,-0.000388026441528001
"550",148,1.2,394,4406,0.0569096240038232,0.0866020992649605,2.25093966753206,0.435322409594455,-0.000700543054483485
"551",149,1.2,396,4429,0.0566295870093338,0.0849664750004974,2.25428973277075,0.434560532509563,-0.000828551529241066
"552",150,1.2,398,4280,0.054175157905396,0.0852187109253936,2.28740680733643,0.436369674727085,0.00163019247884622
"553",151,1.2,400,4457,0.0558521303258145,0.0874886851115746,2.26437343358396,0.439455715473867,-0.000997255484881135
"554",152,1.2,402,4552,0.0564757261076165,0.0877214754849549,2.25825982307912,0.441198448353988,-0.00248943635905791
"555",153,1.2,404,4449,0.0546519912537159,0.0862098591976388,2.27328452448223,0.438252916418986,-0.000145380192006371
"556",154,1.2,406,4533,0.0551359241014413,0.0846066558409798,2.25936872833425,0.435297079467882,-0.000911070809511162
"557",155,1.2,408,4630,0.0557643204702028,0.082718784174074,2.25308329720094,0.434730722079598,-0.00214148637098417
"558",156,1.2,410,4732,0.0564374739101914,0.0895360306959992,2.24827956348023,0.44409812959302,-0.00448851960097162
"559",157,1.2,412,4705,0.0555713037110528,0.0860381719295993,2.25386814069402,0.43981809732019,-0.00317185748933919
"560",158,1.2,414,4855,0.056789603584003,0.0877342493151876,2.24162777368378,0.4434066467528,-0.0058274615460294
"561",159,1.2,416,4746,0.0549814643188137,0.0817045464997563,2.25664967562558,0.435744412660799,-0.00280205717808424
"562",160,1.2,418,4837,0.0555000975296318,0.0862019015512655,2.25240668709052,0.442220183132509,-0.00468457829926921
"563",161,1.2,420,4793,0.0544720991021707,0.0799515116426336,2.26175701784294,0.435381764008546,-0.00290667844148889
"564",162,1.2,422,4931,0.0555099008229109,0.0834404520553854,2.24513964719524,0.439079394366385,-0.00500968746632272
"565",163,1.2,424,4998,0.0557339756456577,0.0825257814272867,2.23725411481333,0.43755008617383,-0.00541164032977263
"566",164,1.2,426,5194,0.0573764153548743,0.0850860197483601,2.21965202982601,0.441844532311271,-0.00886293083557065
"567",165,1.2,428,5001,0.0547287093173412,0.0836799608514803,2.25630895839261,0.442555227379411,-0.00573255344218964
"568",166,1.2,430,5113,0.0554344879926275,0.085581886915166,2.2451563939936,0.444853601652028,-0.00761576890908493
"569",167,1.2,432,5096,0.0547391939503308,0.0835401495607876,2.25126750880811,0.442840798247543,-0.00659548995087335
"570",168,1.2,434,5127,0.0545651919413374,0.08178716490658,2.25119996594332,0.441219007901773,-0.00639786093992486
"571",169,1.2,436,5330,0.0562058420331119,0.0819378851853817,2.22515026890225,0.440585531348889,-0.00881010758120399
"572",170,1.2,438,5237,0.0547213775952687,0.0852796448853539,2.24910399882971,0.446750425310105,-0.00866892577277106
"573",171,1.2,440,5453,0.0564609650031062,0.0843065295592457,2.22102919859184,0.444600678940883,-0.0111738878437709
"574",172,1.2,442,5501,0.0564430900565354,0.0883063472433925,2.22369973630478,0.450487722791942,-0.0136298995246002
"575",173,1.2,444,5235,0.0532304313342688,0.0818247414415137,2.26114941126228,0.443725082918059,-0.00696554150777938
"576",174,1.2,446,5547,0.0558976167682773,0.0849070727377719,2.22567642464856,0.447281178242756,-0.0124180288576012
"577",175,1.2,448,5480,0.054729945669543,0.0845082879443392,2.23806527644615,0.447200120956551,-0.0109848579435296
"578",176,1.2,450,5566,0.0550952734471665,0.0835796693835381,2.23161593664934,0.446504600874019,-0.0117196603256898
"579",177,1.2,452,5613,0.0550693640484273,0.082834054710987,2.23268842101132,0.446782456682756,-0.0120422619690286
"580",178,1.2,454,5646,0.0549056218455524,0.0834388185654008,2.23028075191333,0.447018028934342,-0.0124470493090337
"581",179,1.2,456,5774,0.0556583767110083,0.0856831732417372,2.21795835743204,0.449338124323424,-0.0152275477946083
"582",180,1.2,458,5762,0.0550581445347959,0.0829281816522074,2.22793422071035,0.448024296598874,-0.0137241446762789
"583",181,1.2,460,5762,0.0545798995926873,0.0842274678111588,2.23385431467273,0.450279586880431,-0.0142529391539614
"584",182,1.2,462,5949,0.0558638758204919,0.0876718154928761,2.2186288043121,0.454868710222397,-0.019221009196989
"585",183,1.2,464,6000,0.0558576003574886,0.0872896948085203,2.21619684218366,0.454559888167549,-0.0196184959991939
"586",184,1.2,466,5936,0.054787945913517,0.0845353058454505,2.2253357330749,0.451381264195612,-0.0165219700999453
"587",185,1.2,468,6142,0.0562052746206922,0.0854110263352203,2.20920953897399,0.453338629784398,-0.0204717003825806
"588",186,1.2,470,6099,0.0553372952864855,0.0852117847674288,2.21469854375539,0.452572501993351,-0.019175753226752
"589",187,1.2,472,6175,0.0555525567670661,0.0839625934703926,2.21203533772356,0.45201008926342,-0.0195127094933208
"590",188,1.2,474,6292,0.0561279560396428,0.0834699833652019,2.20196965236706,0.451319585434778,-0.0207522966774085
"591",189,1.2,476,6213,0.0549579831932773,0.0820440123385433,2.21407341884122,0.450110377380546,-0.0183249252285534
"592",190,1.2,478,6332,0.05554239800707,0.082810694834131,2.2058366885082,0.451344796902635,-0.0205532980484545
"593",191,1.2,480,6611,0.0575069589422408,0.0867210419420355,2.18491649269311,0.456732213682225,-0.0288665999491301
"594",192,1.2,482,6417,0.0553566653151715,0.0852919531771037,2.20846956116666,0.455692820035956,-0.0237519061722739
"595",193,1.2,484,6533,0.0558920657734887,0.086763970303095,2.19856954639563,0.456984242448806,-0.0267704798365899
"596",194,1.2,486,6574,0.0557804081286326,0.0851106305107303,2.20218913071147,0.456662548037626,-0.0261612086768253
"597",195,1.2,488,6634,0.0558285925876056,0.0866906927271037,2.19919547581378,0.458410793742494,-0.0284396732867844
"598",196,1.2,490,6545,0.0546304411335086,0.0845984784446323,2.21171069654856,0.456498441737156,-0.0246732816450374
"599",197,1.2,492,6665,0.0551802361200801,0.0860062772716834,2.20635669696819,0.459089832448827,-0.0281323951337069
"600",198,1.2,494,6748,0.0554154930155784,0.0851678517744635,2.19819168767605,0.457392421253,-0.0284278539128876
"601",199,1.2,496,6997,0.0569973932877159,0.087859488506319,2.18143532095145,0.461351340256621,-0.0364886062055719
"602",200,1.2,498,6923,0.0559420781718423,0.0838768948093707,2.19005599864246,0.456913328109355,-0.0300792055643142
"603",201,1.2,500,7131,0.0571623246492986,0.0863268624073393,2.17664929859719,0.460335088734268,-0.0370829554204803
"604",1,1.25,100,283,0.0571717171717172,0.0897196261682243,2.88505050505051,0.209728540295491,0.050586531288804
"605",2,1.25,102,289,0.0561056105610561,0.0865561694290976,2.90215492137449,0.21110129383235,0.047089528558566
"606",3,1.25,104,299,0.0558252427184466,0.109121432568551,2.92120985810306,0.25637354828542,0.0804866457958006
"607",4,1.25,106,307,0.0551662174303684,0.103926096997691,2.91500449236298,0.250215795232937,0.0732365931478149
"608",5,1.25,108,347,0.060055382485289,0.0995575221238938,2.74835583246798,0.236347666157486,0.056972742049129
"609",6,1.25,110,284,0.047372810675563,0.0879345603271984,3.0358193459076,0.210218569191489,0.0651597753440343
"610",7,1.25,112,347,0.0558236808236808,0.0833333333333333,2.79842342342342,0.214207392185293,0.0403170907689357
"611",8,1.25,114,357,0.0554261760596181,0.100090171325518,2.8185064430989,0.248655823761381,0.0641656904027342
"612",9,1.25,116,384,0.0575712143928036,0.0925266903914591,2.74737631184408,0.239112594810563,0.0491210076052094
"613",10,1.25,118,375,0.0543242068665797,0.0858607432721059,2.79950746052441,0.229233401766334,0.0450486453852656
"614",11,1.25,120,397,0.0556022408963585,0.100889060688056,2.77941176470588,0.26046209419287,0.0628175316769344
"615",12,1.25,122,394,0.0533803007722531,0.0775131207105369,2.81601409023168,0.229846218787504,0.0340033079562917
"616",13,1.25,124,430,0.0563860477314451,0.0972762645914397,2.74390243902439,0.263511561718625,0.0552508317134899
"617",14,1.25,126,398,0.0505396825396825,0.0931237721021611,2.86554838709677,0.257230172304891,0.0596869502591994
"618",15,1.25,128,426,0.0524114173228346,0.0899100899100899,2.80302657480315,0.255366742302899,0.0513170326502566
"619",16,1.25,130,466,0.0555754323196184,0.0972304065998821,2.74454382826476,0.276747906779595,0.0547634458390368
"620",17,1.25,132,448,0.0518158686097617,0.0954098360655738,2.79588960657663,0.268568596302682,0.0586904888406713
"621",18,1.25,134,502,0.056334867018292,0.0821808510638298,2.67646728762204,0.252751447436176,0.0336467583320166
"622",19,1.25,136,530,0.0577342047930283,0.111244019138756,2.64564270152505,0.295532907542155,0.0677410674990884
"623",20,1.25,138,503,0.0532106209668888,0.077664555218948,2.72717655770655,0.252078417383254,0.0319428316941121
"624",21,1.25,140,545,0.0560123329907503,0.0817363195566844,2.66402877697842,0.26297957769335,0.0326013477040776
"625",22,1.25,142,522,0.0521426430925981,0.0827640567524961,2.73638997103187,0.264954753593573,0.0394449287417202
"626",23,1.25,144,533,0.0517676767676768,0.0820645161290323,2.72037821333596,0.261743561833735,0.0389513196611159
"627",24,1.25,146,546,0.0515824279641001,0.0885197123729234,2.75068493150685,0.283407868836863,0.0466381764489504
"628",25,1.25,148,591,0.0543298400441258,0.0835266821345708,2.69066004780291,0.283034815373882,0.0358347766364498
"629",26,1.25,150,631,0.0564653243847875,0.0903310267439686,2.62881431767338,0.29129176488479,0.0406923371577047
"630",27,1.25,152,656,0.0571627744858836,0.0939446366782007,2.5925409550366,0.293442280516062,0.0438106131074515
"631",28,1.25,154,641,0.0544096426449368,0.0773638968481375,2.64553093964859,0.276348284900484,0.0277123185906492
"632",29,1.25,156,655,0.054177005789909,0.0817035276914641,2.63440860215054,0.281492087202095,0.0330163513779129
"633",30,1.25,158,632,0.0509554140127389,0.0942255169722981,2.7174877045876,0.305448489688349,0.0521333007583449
"634",31,1.25,160,703,0.0552672955974843,0.0923824959481361,2.60754716981132,0.302446444232485,0.0432322944601024
"635",32,1.25,162,784,0.0601180891035964,0.1076095311299,2.52657004830918,0.328001135406044,0.0528498029551575
"636",33,1.25,164,712,0.0532694897501122,0.0879052369077307,2.6547209337124,0.307226573030653,0.0400168793690272
"637",34,1.25,166,720,0.0525739320920044,0.0708255159474672,2.62059145673603,0.275099546451396,0.0214840024593377
"638",35,1.25,168,793,0.0565297975477616,0.106402399269787,2.57534930139721,0.333725212487172,0.0553373224879266
"639",36,1.25,170,731,0.050887573964497,0.0989476990733469,2.67288548555517,0.323232226751996,0.0552919982779523
"640",37,1.25,172,812,0.0552155582755338,0.0824112933994658,2.57745138038896,0.305058246056567,0.0302484230076425
"641",38,1.25,174,841,0.0558766859344894,0.0844966936076414,2.54454853498106,0.305126171762374,0.0315996940201397
